"Author","Title","Year","Publication","DOI"
"S. Wang; P. Maris Ferreira; A. Benlarbi-Delai","Physics Informed Spiking Neural Networks: Application to Digital Predistortion for Power Amplifier Linearization","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3275434"
"Y. Hao; A. Küçük; A. Ganguly; I. M. S. Panahi","Spectral Flux-Based Convolutional Neural Network Architecture for Speech Source Localization and its Real-Time Implementation","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3033533"
"F. Cheng; Y. Liu; Y. Chen; P. -T. Yap","High-Resolution 3D Magnetic Resonance Fingerprinting With a Graph Convolutional Network","2023","IEEE Transactions on Medical Imaging","https://doi.org/10.1109/TMI.2022.3216527"
"D. Korber; M. Bianco; E. Tolley; J. -P. Kneib","PINION: physics-informed neural network for accelerating radiative transfer simulations for cosmic reionization","2022","Monthly Notices of the Royal Astronomical Society","https://doi.org/10.1093/mnras/stad615"
"D. Q. da Silva; F. N. D. Santos; V. Filipe; A. J. Sousa; E. J. S. Pires","YOLO-Based Tree Trunk Types Multispectral Perception: A Two-Genus Study at Stand-Level for Forestry Inventory Management Purposes","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3443528"
"M. A. Pinto-Orellana; H. L. Hammer","Dyadic Aggregated Autoregressive Model (DASAR) for Automatic Modulation Classification","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3019243"
"X. Wu; B. Gong; H. Yang; X. Liu; Y. Fang","Performance Evaluation of a Traditional Chinese Medicine Massage Robot Based on Multi-Information Fusion","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3405645"
"X. Jiang; X. Gu; K. Xu; H. Ren; W. Chen","Independent Decision Path Fusion for Bimodal Asynchronous Brain–Computer Interface to Discriminate Multiclass Mental States","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2953535"
"M. Wang; S. -H. Chen; J. Feng; W. Xu; D. Wang","Identification of Spectrally Similar Materials From Multispectral Imagery Based on Condition Number of Matrix","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2025.3532816"
"Y. Lu; Q. Mao; J. Liu","Mathematical Degradation Model Learning for Terahertz Image Super-Resolution","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3113258"
"H. Nonogaki; K. Hoshino; D. Saito; M. S. D. B. Zan; Y. Tanaka","Brillouin Frequency Shift Estimation for Brillouin Optical Time Domain Analysis Using Brillouin Gain and Loss Spectra With SVC","2024","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2024.3375390"
"A. von Lühmann; H. Wabnitz; T. Sander; K. -R. Müller","M3BA: A Mobile, Modular, Multimodal Biosignal Acquisition Architecture for Miniaturized EEG-NIRS-Based Hybrid BCI and Monitoring","2017","IEEE Transactions on Biomedical Engineering","https://doi.org/10.1109/TBME.2016.2594127"
"L. Fariñas; D. Sancho-Knapik; J. J. Peguero-Pina; E. Gil-Pelegrín; T. E. G. Álvarez-Arenas","Origin, Development, and Applications of Air-Coupled Broadband Ultrasounds for the Study of Tissues and Water Relations in Plant Leaves: A Review","2024","IEEE Open Journal of Ultrasonics, Ferroelectrics, and Frequency Control","https://doi.org/10.1109/OJUFFC.2024.3433316"
"J. Wang; S. Li; B. Han; Z. An; H. Bao; S. Ji","Generalization of Deep Neural Networks for Imbalanced Fault Classification of Machinery Using Generative Adversarial Networks","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2924003"
"W. He; Y. Liu; J. Wang; Y. Chen; L. Lin; Z. Qin; C. Sun; H. You; Y. Liu","A Novel Unresolved Peaks Analysis Algorithm for ME Signal Detection Based on Improved SMA","2023","IEEE Transactions on Instrumentation and Measurement","https://doi.org/10.1109/TIM.2023.3275999"
"D. Y. L. Ranasinghe; H. K. Weerasooriya; S. Herath; M. P. B. Ekanayake; H. M. V. R. Herath; G. M. R. I. Godaliyadda; T. Madhujith","Transmittance Multispectral Imaging for Reheated Coconut Oil Differentiation","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3144841"
"P. Wang; B. Liu; Y. Li; P. Chen; P. Liu","IceRegionShip: Optical Remote Sensing Dataset for Ship Detection in Ice-Infested Waters","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3335294"
"L. -H. Chen; T. Raitio; C. Valentini-Botinhao; Z. -H. Ling; J. Yamagishi","A Deep Generative Architecture for Postfiltering in Statistical Parametric Speech Synthesis","2015","IEEE/ACM Transactions on Audio, Speech, and Language Processing","https://doi.org/10.1109/TASLP.2015.2461448"
"P. A. van Vuuren","Landmine Detection by Means of Ground Penetrating Radar: A Model-Based Approach","2014","SAIEE Africa Research Journal","https://doi.org/10.23919/SAIEE.2014.8531531"
"M. -S. Sim; D. -Y. Kim; Y. -J. Yoon; S. -W. Kang; J. D. Baek","Real-Time Predicting the Low-Temperature Performance of WLTC-Based Lithium-Ion Battery Using an LSTM-PF Sequential Ensemble Model","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3419009"
"S. -M. Chen; H. Nishida; S. -L. Tsai; T. Hoshii; K. Tsutsui; H. Wakabayashi; E. Yi Chang; K. Kakushima","Oxygen-Atom Incorporated Ferroelectric AlScN Capacitors for Multi-Level Operation","2024","IEEE Electron Device Letters","https://doi.org/10.1109/LED.2024.3453111"
"R. Ma; S. He","Hyperspectral Neural Radiance Field Method Based on Reference Spectrum","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3459917"
"Y. Cheng; S. Ding; Y. Shao; C. C. -K. Chan","PtrNet-RSA: A Pointer Network-Based QoT-Aware Routing and Spectrum Assignment Scheme in Elastic Optical Networks","2024","Journal of Lightwave Technology","https://doi.org/10.1109/JLT.2024.3405587"
"J. Qi; Z. Gong; W. Xue; X. Liu; A. Yao; P. Zhong","An Unmixing-Based Network for Underwater Target Detection From Hyperspectral Imagery","2021","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2021.3080919"
"H. N. Bui; J. -S. Kim; J. -W. Lee","Design of Tunable Metasurface Using Deep Neural Networks for Field Localized Wireless Power Transfer","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3033527"
"X. Xu; Y. Chen; S. Yang","Improving Soil Organic Matter Mapping Using Transfer Learning and Satellite-Simulated Samples From Bare Soil Hyperspectral Imagery","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3508817"
"E. M. M. B. Ekanayake; H. M. H. K. Weerasooriya; D. Y. L. Ranasinghe; S. Herath; B. Rathnayake; G. M. R. I. Godaliyadda; M. P. B. Ekanayake; H. M. V. R. Herath","Constrained Nonnegative Matrix Factorization for Blind Hyperspectral Unmixing Incorporating Endmember Independence","2021","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2021.3126664"
"J. Hu; C. Du; S. Fan","Two-Stage Pansharpening Based on Multi-Level Detail Injection Network","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3019201"
"Y. Guo; D. Yang; Y. Zhang; L. Wang; K. Wang","Online Estimation of SOH For Lithium-Ion Battery Based on SSA-Elman Neural Network","2022","Protection and Control of Modern Power Systems","https://doi.org/10.1186/s41601-022-00261-y"
"Z. Liu; Y. Hu; X. Wu; G. Mertes; Y. Yang; D. A. Clifton","Patient Clustering for Vital Organ Failure Using ICD Code With Graph Attention","2023","IEEE Transactions on Biomedical Engineering","https://doi.org/10.1109/TBME.2023.3243311"
"S. Angerbauer; N. Tuccitto; G. T. Sfrazzetto; R. Santonocito; W. Haselmayr","Investigation of Different Chemical Realizations for Molecular Matrix Multiplications","2024","IEEE Transactions on Molecular, Biological, and Multi-Scale Communications","https://doi.org/10.1109/TMBMC.2024.3436905"
"W. Li; L. Jia; J. Du","Multi-Modal Sensor Medical Image Fusion Based on Multiple Salient Features With Guided Image Filter","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2953786"
"L. Li; H. Kameoka; S. Inoue; S. Makino","FastMVAE: A Fast Optimization Algorithm for the Multichannel Variational Autoencoder Method","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3045704"
"Z. Wei; Y. Liu; T. Zhu; X. Yang; J. Tian; H. Hui","BSS-TFNet: Attention-Enhanced Background Signal Suppression Network for Time-Frequency Spectrum in Magnetic Particle Imaging","2024","IEEE Transactions on Emerging Topics in Computational Intelligence","https://doi.org/10.1109/TETCI.2023.3337342"
"T. Yeob Kang; S. Hong","Non-Invasive Quantification of Corrosion in Cu Interconnects Using Regression Models With S-Parameters","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3536287"
"R. Yoneyama; Y. -C. Wu; T. Toda","High-Fidelity and Pitch-Controllable Neural Vocoder Based on Unified Source-Filter Networks","2023","IEEE/ACM Transactions on Audio, Speech, and Language Processing","https://doi.org/10.1109/TASLP.2023.3313410"
"K. Jerbic; K. Neumann; J. T. Svejda; B. Sievert; A. Rennings; D. Erni","Limits of Effective Material Properties in the Context of an Electromagnetic Tissue Model","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3045327"
"P. Zhang; A. R. Offringa; P. Zucca; K. Kozarev; M. Mancini","RFI flagging in solar and space weather low frequency radio observations","2022","Monthly Notices of the Royal Astronomical Society","https://doi.org/10.1093/mnras/stad491"
"R. P. Balandong; R. F. Ahmad; M. N. Mohamad Saad; A. S. Malik","A Review on EEG-Based Automatic Sleepiness Detection Systems for Driver","2018","IEEE Access","https://doi.org/10.1109/ACCESS.2018.2811723"
"M. Ljubenović; L. Zhuang; J. De Beenhouwer; J. Sijbers","Joint Deblurring and Denoising of THz Time-Domain Images","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3045605"
"Q. Song; Y. Huang","A Solution for Liquor Recognition Based on PCA-RF and Laser Induced Fluorescence","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3049941"
"J. -H. Ryu; B. Kim; F. Hussain; M. Ismail; C. Mahata; T. Oh; M. Imran; K. K. Min; T. -H. Kim; B. -D. Yang; S. Cho; B. -G. Park; Y. Kim; S. Kim","Zinc Tin Oxide Synaptic Device for Neuromorphic Engineering","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3005303"
"T. J. Yang; J. R. Cho; H. Lee; H. J. Lee; S. J. Myoung; D. Y. Lee; S. -J. Choi; J. -H. Bae; D. M. Kim; C. Kim; J. Woo; D. H. Kim","Improvement of the Symmetry and Linearity of Synaptic Weight Update by Combining the InGaZnO Synaptic Transistor and Memristor","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3366224"
"Z. Wu; X. Zheng; Y. Ding; Z. Tao; Y. Sun; B. Li; X. Chen; J. Zhao; Y. Liu; X. Chen; X. Li","A Method for Retrieving Maize Fractional Vegetation Cover by Combining 3-D Radiative Transfer Model and Transfer Learning","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3450301"
"X. He; Z. Tian; H. Lin; S. Wang; P. Yang","The Extreme Learning Machine for the Extraction of Mono-Exponential Decay Time","2023","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2023.3243219"
"A. M. Saranathan; B. Smith; N. Pahlevan","Per-Pixel Uncertainty Quantification and Reporting for Satellite-Derived Chlorophyll-a Estimates via Mixture Density Networks","2023","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2023.3234465"
"Y. Li; B. Wang; G. Shao; S. Shao","Automatic Modulation Classification for Short Burst Underwater Acoustic Communication Signals Based on Hybrid Neural Networks","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3046124"
"Y. Ko; K. Cho; M. Kim; W. Choi","A Novel Capacity Estimation Method for the Lithium Batteries Using the Enhanced Coulomb Counting Method With Kalman Filtering","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3165639"
"T. Kang; Y. Chen; S. Fazli; C. Wallraven","EEG-Based Prediction of Successful Memory Formation During Vocabulary Learning","2020","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2020.3023116"
"B. Yang; X. Wang; Y. Xing; C. Cheng; W. Jiang; Q. Feng","Modality Fusion Vision Transformer for Hyperspectral and LiDAR Data Collaborative Classification","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3415729"
"E. Aiello; M. Agarla; D. Valsesia; P. Napoletano; T. Bianchi; E. Magli; R. Schettini","Synthetic Data Pretraining for Hyperspectral Image Super-Resolution","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3396990"
"M. Kremezi; V. Kristollari; V. Karathanassi; K. Topouzelis; P. Kolokoussis; N. Taggio; A. Aiello; G. Ceriola; E. Barbone; P. Corradi","Pansharpening PRISMA Data for Marine Plastic Litter Detection Using Plastic Indexes","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3073903"
"B. Tu; C. Zhou; X. Liao; Z. Xu; Y. Peng; X. Ou","Hierarchical Structure-Based Noisy Labels Detection for Hyperspectral Image Classification","2020","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2020.2994162"
"J. M. Dhivakar; M. S. Babu; R. Sarathi; S. Kornhuber; N. Chillu","Investigation on the Surface Condition of Gamma Irradiated Silicone Rubber Micro-Nanocomposites","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3235728"
"P. N. Darma; M. Takei","High-Speed and Accurate Meat Composition Imaging by Mechanically-Flexible Electrical Impedance Tomography With k-Nearest Neighbor and Fuzzy k-Means Machine Learning Approaches","2021","IEEE Access","https://doi.org/10.1109/ACCESS.2021.3064315"
"N. V. R. Masna; C. Chen; S. Mandal; S. Bhunia","Robust Authentication of Consumables With Extrinsic Tags and Chemical Fingerprinting","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2893518"
"L. He; J. Zhu; J. Li; D. Meng; J. Chanussot; A. Plaza","Spectral-Fidelity Convolutional Neural Networks for Hyperspectral Pansharpening","2020","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2020.3025040"
"E. Malone; G. S. dos Santos; D. Holder; S. Arridge","A Reconstruction-Classification Method for Multifrequency Electrical Impedance Tomography","2015","IEEE Transactions on Medical Imaging","https://doi.org/10.1109/TMI.2015.2402661"
"Q. Zhang; Q. Li; G. Yu; L. Sun; M. Zhou; J. Chu","A Multidimensional Choledoch Database and Benchmarks for Cholangiocarcinoma Diagnosis","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2947470"
"T. de Freitas Pereira; A. Anjos; S. Marcel","Heterogeneous Face Recognition Using Domain Specific Units","2019","IEEE Transactions on Information Forensics and Security","https://doi.org/10.1109/TIFS.2018.2885284"
"H. Zhang; X. Jin; H. Zhao; Y. Lin; X. Li; L. Hou; J. H. Marsh; L. Dong; D. Shi; W. Liu; B. Xu; B. Ni; J. Liu; J. Xiong; X. Liu","Photon Scattering Signal Amplification in Gold-Viral Particle Ligation Towards Fast Infection Screening","2021","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2021.3074386"
"G. Masri; F. Al-Shargie; U. Tariq; F. Almughairbi; F. Babiloni; H. Al-Nashash","Mental Stress Assessment in the Workplace: A Review","2024","IEEE Transactions on Affective Computing","https://doi.org/10.1109/TAFFC.2023.3312762"
"D. Peng; H. Feng; J. Wu; Y. Wen; T. Han; Y. Li; G. Yang; L. Qu","Robust Hyperspectral Image Classification Using a Multiscale Transformer With Long- and Short-Distance Spatial–Spectral Cross Attention","2024","IEEE Transactions on Geoscience and Remote Sensing","https://doi.org/10.1109/TGRS.2024.3474736"
"C. Yang; D. Yang","An Improved Empirical Model for Retrieving Bottom Reflectance in Optically Shallow Water","2015","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2015.2398898"
"C. Obermair; A. Apollonio; Z. Charifoulline; L. Felsberger; M. Janitschke; F. Pernkopf; E. Ravaioli; A. Verweij; D. Wollmann; M. Wozniak","Interpretable Anomaly Detection in the LHC Main Dipole Circuits With Nonnegative Matrix Factorization","2024","IEEE Transactions on Applied Superconductivity","https://doi.org/10.1109/TASC.2024.3363725"
"W. Zhu; J. Wang; J. Jiang; X. Liu; T. Liu","A High-Precision Wavelength Demodulation Method Based on Optical Fiber Fabry-Perot Tunable Filter","2018","IEEE Access","https://doi.org/10.1109/ACCESS.2018.2866060"
"D. Dong; D. Ming; L. Xu; Q. Qiao; Y. Zhang","A Stepwise Framework for Fine-Scale Mining Area Types Recognition in Large-Scale Scenes by GF-5 and GF-2 Images","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3289227"
"B. Noor Asmat; H. S. M. Bilal; M. I. Uddin; F. K. Karim; S. M. Mostafa","Utilizing Conditional GANs for Synthesis of Equilibrated Hyperspectral Data to Enhance Classification and Mitigate Majority Class Bias","2025","IEEE Access","https://doi.org/10.1109/ACCESS.2025.3550057"
"H. Zhang; W. Wang; X. Han; W. Sun","Specific Spectral Target Detection for Multispectral Images via Target-Focused Spectral Super-Resolution","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2025.3547347"
"M. Ghazal; A. Kumar; N. Garg; S. Pecqueur; F. Alibart","Neuromorphic Signal Classification Using Organic Electrochemical Transistor Array and Spiking Neural Simulations","2024","IEEE Sensors Journal","https://doi.org/10.1109/JSEN.2024.3353307"
"W. Attaoui; K. Bouraqia; E. Sabir","Initial Access & Beam Alignment for mmWave and Terahertz Communications","2022","IEEE Access","https://doi.org/10.1109/ACCESS.2022.3161951"
"M. Gezimati; G. Singh","Curved Synthetic Aperture Radar for Near-Field Terahertz Imaging","2023","IEEE Photonics Journal","https://doi.org/10.1109/JPHOT.2023.3264747"
"B. Cui; W. Jing; L. Huang; Z. Li; Y. Lu","SANet: A Sea–Land Segmentation Network Via Adaptive Multiscale Feature Learning","2021","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2020.3040176"
"F. de Boissieu; F. Heuschmidt; N. Lauret; D. M. Ebengo; G. Vincent; J. -B. Féret; T. Yin; J. -P. Gastellu-Etchegorry; J. Costeraste; M. -J. Lefèvre-Fonollosa; S. Durrieu","Validation of the DART Model for Airborne Laser Scanner Simulations on Complex Forest Environments","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3302030"
"S. F. Drampalou; D. Uzunidis; A. Vetsos; N. I. Miridakis; P. Karkazis","A User-Centric Perspective of 6G Networks: A Survey","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3516194"
"Z. Galaz; J. Mucha; V. Zvoncak; J. Mekyska; Z. Smekal; K. Safarova; A. Ondrackova; T. Urbanek; J. M. Havigerova; J. Bednarova; M. Faundez-Zanuy","Advanced Parametrization of Graphomotor Difficulties in School-Aged Children","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3003214"
"H. Hwang; S. -H. Kim; K. Lee; H. -J. Lee","Improving Model Robustness With Frequency Component Modification and Mixing","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3510923"
"J. Xu; Z. Liu","All-Weather Retrieval of Total Column Water Vapor From Aura OMI Visible Observations","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3523048"
"E. Moliner; F. Elvander; V. Välimäki","Blind Audio Bandwidth Extension: A Diffusion-Based Zero-Shot Approach","2024","IEEE/ACM Transactions on Audio, Speech, and Language Processing","https://doi.org/10.1109/TASLP.2024.3507566"
"S. Cheng; Z. Xue; Z. Li; A. Xu; H. Su","Spectral–Spatial Score Fusion Attention Network for Hyperspectral Image Classification With Limited Samples","2024","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3440254"
"M. J. Chi; H. J. Yang; K. S. Yang; W. Z. Dong; X. W. Wang; S. Zhang; X. C. Wang; L. X. Kong","High Sensitivity Photon Pressure Sensitive Skin of Piercing Robot Based on Balloon-Shaped Fiber Optic Sensor","2024","IEEE Access","https://doi.org/10.1109/ACCESS.2024.3386761"
"D. Su; H. Xu; S. Yang; Y. Li","A New Electromagnetic Emission Source Frequency and Factor Identification Approach for Nonlinear Circuits From the Output Spectrum Data","2020","IEEE Access","https://doi.org/10.1109/ACCESS.2020.3018450"
"P. Amitabh; D. Bozalakov; F. De Belie","Hybrid Modeling of an Induction Machine to Support Bearing Diagnostics","2024","IEEE Open Journal of the Industrial Electronics Society","https://doi.org/10.1109/OJIES.2024.3461949"
"C. Xu; W. Rao; E. S. Chng; H. Li","SpEx: Multi-Scale Time Domain Speaker Extraction Network","2020","IEEE/ACM Transactions on Audio, Speech, and Language Processing","https://doi.org/10.1109/TASLP.2020.2987429"
"D. Jin; B. Yang","Graph Attention Convolutional Autoencoder-Based Unsupervised Nonlinear Unmixing for Hyperspectral Images","2023","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2023.3308037"
"X. Zhao; K. Liu; X. Wang; S. Zhao; K. Gao; H. Lin; Y. Zong; W. Li","Tensor Adaptive Reconstruction Cascaded With Global and Local Feature Fusion for Hyperspectral Target Detection","2025","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","https://doi.org/10.1109/JSTARS.2024.3486774"
"W. -L. Chen; C. -D. Kan; C. -H. Lin; Y. -C. Mai","Generalized Regression Estimator Improved the Accuracy Rate of Estimated Dialysis Accesses Stenotic Condition on In-Vitro Arteriovenous Graft Experimental Model","2018","IEEE Access","https://doi.org/10.1109/ACCESS.2018.2802479"
"P. Lumban Tobing; Y. -C. Wu; T. Hayashi; K. Kobayashi; T. Toda","Voice Conversion With CycleRNN-Based Spectral Mapping and Finely Tuned WaveNet Vocoder","2019","IEEE Access","https://doi.org/10.1109/ACCESS.2019.2955978"
"H. -H. Hsu; Y. -R. Yang; L. -W. Chou; Y. -C. Huang; R. -Y. Wang","The Brain Waves During Reaching Tasks in People With Subacute Low Back Pain: A Cross-Sectional Study","2025","IEEE Transactions on Neural Systems and Rehabilitation Engineering","https://doi.org/10.1109/TNSRE.2024.3521286"
"K. Yatsugi; S. E. Pandarakone; Y. Mizuno; H. Nakamura","Common Diagnosis Approach to Three-Class Induction Motor Faults Using Stator Current Feature and Support Vector Machine","2023","IEEE Access","https://doi.org/10.1109/ACCESS.2023.3254914"
"P. Fernando; K. Dadallage; T. Gamage; C. Seneviratne; A. Madanayake; M. Liyanage","Proof of Sense: A Novel Consensus Mechanism for Spectrum Misuse Detection","2022","IEEE Transactions on Industrial Informatics","https://doi.org/10.1109/TII.2022.3169978"
