Author,Title,Year,Publication,DOI
"Zeyu Tang, Jiji Zhang, and Kun Zhang","What-is and How-to for Fairness in Machine Learning: A Survey, Reflection, and Perspective",2023,"Surv. 55, 13s, Article 299 (December 2023), 37 pages",https://doi.org/10.1145/3597199
"Fujin Zhang, Zhangwei Li, Kailong Zhao, Pengxin Zhao, and Guijun Zhang",Prediction of Inter-Residue Multiple Distances and Exploration of Protein Multiple Conformations by Deep Learning,2024,"Comput. Biol. Bioinformatics 21, 6 (Nov.-Dec. 2024)",https://doi.org/10.1109/TCBB.2024.3411825
"Jianbiao Wan, Kar Peo Yar, Chunling Du, and Malcolm Yoke Hean Low",Sensor Data Analytics for Tool Condition Anomaly Detection with Machine Learning Techniques,2023,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3616480.3616486
"Ailin Chen, Rui Jesus, and Marcia Vilarigues",Convolutional Neural Network-Based Pure Paint Pigment Identification Using Hyperspectral Images,2022,"Association for Computing Machinery, New York, NY, USA, Article 64",https://doi.org/10.1145/3469877.3495641
"Bokai Xue, Yunkai He, Junhui Chen, Chaoyue Wang, Zhende Li, Jingnan Qi, and Xiaoyu Zhou",Research on prediction model of mixed solution concentration based on neural network,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3673277.3673387
"Abdur Rasool, Ran Tao, Kaleem Kashif, Waqas Khan, Promise Agbedanu, and Neeta Choudhry",Statistic Solution for Machine Learning to Analyze Heart Disease Data,2020,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3383972.3384061
"M. Tanveer, B. Richhariya, R. U. Khan, A. H. Rashid, P. Khanna, M. Prasad, and C. T. Lin",Machine Learning Techniques for the Diagnosis of Alzheimer’s Disease: A Review,2020,"Multimedia Comput. Commun. Appl. 16, 1s, Article 30 (January 2020), 35 pages",https://doi.org/10.1145/3344998
Shangpu Wu,Application of Deep Learning Method in Emotional Brain computer Interface,2021,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3500931.3500933
Moumita Sen Sarma and Avishek Das,BMGC: A Deep Learning Approach to Classify Bengali Music Genres,2021,"Association for Computing Machinery, New York, NY, USA, Article 18",https://doi.org/10.1145/3454127.3456593
Jiaqi Zhou and Lidong Yang,Research on Audio Scene Classification Method Based on Deep Learning Technology in Sound Processing,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3675417.3675527
"Guy Y. Cornejo Maceda, Zhutao Jiang, François Lusseyran, and Bernd R. Noack",Fast Self-Learning of Turbulence Feedback Laws Using Gradient-Enriched Machine Learning Control,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3638530.3654395
"Nektar Xama, Martin Andraud, Jhon Gomez, Baris Esen, Wim Dobbelaere, Ronny Vanhooren, Anthony Coyette, and Georges Gielen",Machine Learning-based Defect Coverage Boosting of Analog Circuits under Measurement Variations,2020,"Des. Autom. Electron. Syst. 25, 5, Article 47 (September 2020), 27 pages",https://doi.org/10.1145/3408063
"Akash K Rao, Vishnu K Menon, Darshil Shah, Arnav Bhavsar, and Varun Dutt",Prediction of multitasking performance post-longitudinal tDCS via EEG-based functional connectivity and machine learning methods,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3652037.3663923
"Zhiying Tan, Tao Gong, Zilong Wang, and Gang Li",Identification of Recycled Plastic Bottles by Convolutional Neural Network Based Polarization Information: Leveraging Polarization Information for Accurate Sorting and Recycling of Plastic Bottles,2023,"Association for Computing Machinery, New York, NY, USA, Article 3",https://doi.org/10.1145/3604078.3604081
"Johann Benerradi, Horia A. Maior, Adrian Marinescu, Jeremie Clos, and Max L. Wilson",Exploring Machine Learning Approaches for Classifying Mental Workload using fNIRS Data from HCI Tasks,2019,"Association for Computing Machinery, New York, NY, USA, Article 8",https://doi.org/10.1145/3363384.3363392
David McMenemy,Ethical Issues in Machine Learning,2021,"). Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3447404.3447415
"Wenqian Dong, Gokcen Kestor, and Dong Li",Auto-HPCnet: An Automatic Framework to Build Neural Network-based Surrogate for High-Performance Computing Applications,2023,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3588195.3592985
Fotios Drakopoulos and Sarah Verhulst,A Neural-Network Framework for the Design of Individualised Hearing-Loss Compensation,2023,"Audio, Speech and Lang. Proc. 31 (2023)",https://doi.org/10.1109/TASLP.2023.3282093
"Weilun Fang, Qinghua Huang, and Zhengyu Chen",A Deep Learning Method for DOA Estimation with Normalized Features in Reverberant Environment,2022,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3532213.3532325
"Jun Zhou, Wenfeng Zhang, and WeiZhao Sun",Fault Diagnosis Method of Mechanical Equipment Based on Convolutional Neural Network,2019,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3366194.3366276
"Matthew B.A. McDermott, Jennifer Wang, Wen-Ning Zhao, Steven D. Sheridan, Peter Szolovits, Isaac Kohane, Stephen J. Haggarty, and Roy H. Perlis",Deep Learning Benchmarks on L1000 Gene Expression Data,2020,"Comput. Biol. Bioinformatics 17, 6 (Nov.-Dec. 2020)",https://doi.org/10.1109/TCBB.2019.2910061
Liang Liu,Exploring the Path of Digital Transformation to Help Tobacco Industry Realize Intelligent Manufacturing,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3689236.3689289
"Xinming Zhang, Gang Ding, Chi Gao, Chao Li, Bingliang Hu, Chenming Zhang, and Quan Wang",Deep Learning for Three Types of Keratitis Classification based on Confocal Microscopy Images,2020,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3432291.3432310
"Tao Chen, Liang Lv, Di Wang, Jing Zhang, Yue Yang, Zeyang Zhao, Chen Wang, Xiaowei Guo, Hao Chen, Qingye Wang, Yufei Xu, Qiming Zhang, Bo Du, Liangpei Zhang, and Dacheng Tao","Empowering Agrifood System with Artificial Intelligence: A Survey of the Progress, Challenges and Opportunities",2024,"Surv. 57, 2, Article 49 (February 2025), 37 pages",https://doi.org/10.1145/3698589
"Karima Echihabi, Kostas Zoumpatianos, and Themis Palpanas",Scalable Machine Learning on High-Dimensional Vectors: From Data Series to Deep Network Embeddings,2020,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3405962.3405989
"Ryandhimas E. Zezario, Szu-Wei Fu, Fei Chen, Chiou-Shann Fuh, Hsin-Min Wang, and Yu Tsao",Deep Learning-Based Non-Intrusive Multi-Objective Speech Assessment Model With Cross-Domain Features,2022,"Audio, Speech and Lang. Proc. 31 (2023)",https://doi.org/10.1109/TASLP.2022.3205757
"Haoyu Geng, Chao Chen, Yixuan He, Gang Zeng, Zhaobing Han, Hua Chai, and Junchi Yan",Pyramid Graph Neural Network: A Graph Sampling and Filtering Approach for Multi-scale Disentangled Representations,2023,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3580305.3599478
"Yunyi Zhao, Yunjia Xia, Rui Loureiro, Hubin Zhao, Uwe Dolinsky, and Shufan Yang",Edge Acceleration for Machine Learning-based Motion Artifact Detection on fNIRS Dataset,2023,"Association for Computing Machinery, New York, NY, USA, Article 29, 1",https://doi.org/10.1145/3585341.3585380
Boqiang Luan,Discussion on the Practice of Neural Network Technology in College Music Teaching,2021,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3482632.3483184
"Huaian Yi, Jinzhao Su, and Runji Fang",Rock classification model based on transfer learning and convolutional neural network,2021,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3480571.3480595
"Jingmin Li, Jia Luo, Zhiang Xin, Xinyi Luo, Jihang Wang, Qingqing Nie, Hua Bai, and Qiang Gao",Qualitative Research on the Years of Citri Reticulatae Based on 1D-CNN and Raman Spectroscopy,2023,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3594315.3594660
Sahar Iravani and Tim O.F. Conrad,An Interpretable Deep Learning Approach for Biomarker Detection in LC-MS Proteomics Data,2022,"Comput. Biol. Bioinformatics 20, 1 (Jan.-Feb. 2023)",https://doi.org/10.1109/TCBB.2022.3141656
Yuchan Chen,Research on Classification of Watermelon Ripeness Based on Neural Network Pattern Recognition,2021,"Association for Computing Machinery, New York, NY, USA, Article 145",https://doi.org/10.1145/3448734.3450875
"Liang Sui, Wenli Sun, and Xu Gao",Near-infrared maritime target detection based on Swin-Transformer model,2022,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3556384.3556417
"Yuxia Guan, Ying An, Jingrui Xu, Ning Liu, and Jianxin Wang",HA-ResNet: Residual Neural Network With Hidden Attention for ECG Arrhythmia Detection Using Two-Dimensional Signal,2022,"Comput. Biol. Bioinformatics 20, 6 (Nov.-Dec. 2023)",https://doi.org/10.1109/TCBB.2022.3198998
"Gabriel Bianchin de Oliveira, Helio Pedrini, and Zanoni Dias",Protein secondary structure prediction based on fusion of machine learning classifiers,2021,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3412841.3442067
"Daniel Michelsanti, Zheng-Hua Tan, Shi-Xiong Zhang, Yong Xu, Meng Yu, Dong Yu, and Jesper Jensen",An Overview of Deep-Learning-Based Audio-Visual Speech Enhancement and Separation,2021,"Audio, Speech and Lang. Proc. 29 (2021)",https://doi.org/10.1109/TASLP.2021.3066303
"Wang Cai, Jianzhuang Wang, Qi Zhou, Yang Yang, and Ping Jiang",Equipment and Machine Learning in Welding Monitoring: A Short Review,2019,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3314493.3314508
Ziqi Ke and Haris Vikalo,Deep learning for assembly of haplotypes and viral quasispecies from short and long sequencing reads,2022,"Association for Computing Machinery, New York, NY, USA, Article 3",https://doi.org/10.1145/3535508.3545524
"Li Gou, Jin Peng, Hao Yang, Yanqiu Yu, and Xuan Wang",Automatic Recognition of Mandarin Speech in Complex Medical Treatment Environments based on Mel-Frequency Cepstral Coefficients Analysis and Deep Learning,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3672758.3672877
"Alexey Kovtunenko, Azat Bilyalov, Liaisan Bakirova, Nikita Topolskii, Grigory Voronkov, Elizaveta Grakhova, and Ruslan Kutluyarov",Methods to increase the Raman spectroscopy efficiency in multimodal diagnostic systems,2023,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3584202.3584303
"Maitreyi Ashok, Matthew J. Turner, Ronald L. Walsworth, Edlyn V. Levine, and Anantha P. Chandrakasan",Hardware Trojan Detection Using Unsupervised Deep Learning on Quantum Diamond Microscope Magnetic Field Images,2022,"Emerg. Technol. Comput. Syst. 18, 4, Article 67 (October 2022), 25 pages",https://doi.org/10.1145/3531010
Ke Tan and DeLiang Wang,Towards Model Compression for Deep Learning Based Speech Enhancement,2021,"Audio, Speech and Lang. Proc. 29 (2021)",https://doi.org/10.1109/TASLP.2021.3082282
Zhong-Qiu Wang and DeLiang Wang,Deep Learning Based Target Cancellation for Speech Dereverberation,2020,"Audio, Speech and Lang. Proc. 28 (2020)",https://doi.org/10.1109/TASLP.2020.2975902
"Maria Lua Nunes, Marilia Barandas, Hugo Gamboa, and Filipe Soares",Acoustic Structural Integrity Assessment of Ceramics using Supervised Machine Learning and Uncertainty-Based Rejection,2022,"Newsl. 24, 2 (December 2022)",https://doi.org/10.1145/3575637.3575653
"Jiayu Shao, Puhong Qin, and Jiejing Tang",Study on the Neuro-aesthetic Indicator Choice for Machine learning in the view of Aesthetic Education Effect Evaluation,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3660043.3660147
"Ke Tan, Xueliang Zhang, and DeLiang Wang",Deep Learning Based Real-Time Speech Enhancement for Dual-Microphone Mobile Phones,2021,"Audio, Speech and Lang. Proc. 29 (2021)",https://doi.org/10.1109/TASLP.2021.3082318
"Randa Osama, Nour El-Huda Ashraf, Amina Yasser, Salma AbdelFatah, Noha El Masry, and Ashraf AbdelRaouf",Greenhouse Plant Growth Supervision with the LED Lights using Machine Learning,2021,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3436829.3436847
David McMenemy,Ethical Issues in Digital Signal Processing and Machine Learning,2021,"). Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3447404.3447407
"Francisco Cristovao, Silvia Cascianelli, Arif Canakoglu, Mark Carman, Luca Nanni, Pietro Pinoli, and Marco Masseroli",Investigating Deep Learning Based Breast Cancer Subtyping Using Pan-Cancer and Multi-Omic Data,2020,"Comput. Biol. Bioinformatics 19, 1 (Jan.-Feb. 2022)",https://doi.org/10.1109/TCBB.2020.3042309
"Parisa Eslambolchilar, Andreas Komninos, and Mark Dunlop (Eds.)","Intelligent Computing for Interactive System Design: Statistics, Digital Signal Processing, and Machine Learning in Practice (1st",2021,"). ACM Books, Vol. 34. Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3447404
"Carl Timothy Tolentino, Francis Panganiban, and Franz De Leon",Machine Learning Methods for Estimating the Excitation Point on a Plucked String of a Classical Guitar,2019,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3335656.3335683
"Apostolos Kalatzis, Laura Stanley, Rohith Karthikeyan, and Ranjana K. Mehta",Mental stress classification during a motor task in older adults using an artificial neural network,2020,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3410530.3414360
"Delong Yang, Dongnan Su, Zhaohui Luo, Peng Shang, and Zhigang Hu",The Survey of Image Generation from EEG Signals based on Deep Learning,2022,"Association for Computing Machinery, New York, NY, USA, Article 7",https://doi.org/10.1145/3502060.3502151
"Tangfei Tao, Zezhen Han, Guanghua Xu, and Kai Zhang",A Convolution Neural Network with Mixed-Size Kernels for Time-Frequency Characteristics of Motor Imagery,2021,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3467707.3467717
"Jonáš Hruška, Telmo Adão, Luís Pádua, Pedro Marques, António Cunha, Emanuel Peres, António Sousa, Raul Morais, and Joaquim J. Sousa",Machine learning classification methods in hyperspectral data processing for agricultural applications,2018,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3220228.3220242
"Te Li, Lingfei Wang, Xi Wang, and Hong Sun",Differential diagnosis of radiation encephalopathy and post-radiation brain tumor recurrence by machine learning models based on contrast-enhanced MRI,2024,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3665689.3665743
"Zhiwen Zhang, LinLin Xu, and Qixin Liu",The identification of Impervious Area from Sentinel-2 Imagery Using A Novel Spectral Spatial Residual Convolution Neural Network,2020,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3373419.3373459
DeLiang Wang and Jitong Chen,Supervised Speech Separation Based on Deep Learning: An Overview,2018,"Audio, Speech and Lang. Proc. 26, 10 (October 2018)",https://doi.org/10.1109/TASLP.2018.2842159
"Thi Ngoc Tho Nguyen, Woon-Seng Gan, Rishabh Ranjan, and Douglas L. Jones",Robust Source Counting and DOA Estimation Using Spatial Pseudo-Spectrum and Convolutional Neural Network,2020,"Audio, Speech and Lang. Proc. 28 (2020)",https://doi.org/10.1109/TASLP.2020.3019646
"Geunseok Yang, Kyeongsic Min, and Byungjeong Lee",Applying deep learning algorithm to automatic bug localization and repair,2020,"Association for Computing Machinery, New York, NY, USA",https://doi.org/10.1145/3341105.3374005
